Turbidity_NTU,Temp_C,TDS_mgL,Hardness_mgL,Conductivity_uS_cm,DO_mgL,Contaminated,Diseases
2299.344710119187,13.559388242502607,343.6254235747505,100.0,219.92027108784035,6,False,[]
2426.6447863810395,16.056832580476268,126.3169034526272,80.0,100.0,6,False,[]
2158.174209480966,22.431148397197223,36.703615936808056,80.0,100.0,6,False,[]
2172.479439685721,23.19843459924173,216.4397954169907,80.0,138.52146906687406,6,False,[]
1875.0204079378432,13.784900425302412,158.81271294361744,80.0,101.64013628391517,6,False,[]
2113.188656776418,24.38102778118342,408.30931981458014,100.0,261.3179646813313,6,False,[]
2172.832086518516,16.27469403203192,404.17481045856573,100.0,258.6718786934821,6,False,[]
1969.7293525443108,20.61007860349936,239.37149705246023,80.0,153.19775811357454,6,False,[]
1988.4702616645666,21.773726897436855,311.1258681551451,93.33776044654353,199.12055561929287,6,False,[]
2064.0989141732357,22.555301050292485,310.0445676737241,93.01337030211722,198.42852331118343,6,False,[]
1814.0498384444084,24.294746128937092,417.03591124525923,100.0,266.9029831969659,6,False,[]
2025.4554159082247,16.067954124374694,224.0011587791348,80.0,143.36074161864627,6,False,[]
1948.0136048975812,23.160583909170207,152.21440629944436,80.0,100.0,6,False,[]
2029.2481465245403,13.711929744670691,147.21676070746278,80.0,100.0,6,False,[]
1883.833492273476,21.165531782596705,277.372294055458,83.2116882166374,177.5182681954931,6,False,[]
2423.3690965179267,21.645710483681817,235.59113731146203,80.0,150.7783278793357,6,False,[]
2215.514717487834,20.810402135617167,231.25797007276935,80.0,148.0051008465724,6,False,[]
2275.3716234011426,15.280091569756989,63.74592276305947,80.0,100.0,6,False,[]
2352.4198670251367,23.349560911197642,364.9297955312939,100.0,233.5550691400281,6,False,[]
2148.90953925034,14.195160023815134,122.59361023131714,80.0,100.0,6,False,[]
1860.8442016611966,12.697252289770802,114.53774250018625,80.0,100.0,6,False,[]
2175.9745792729836,21.327044877954858,218.12399373314886,80.0,139.59935598921527,6,False,[]
2210.7887826146152,18.18118429802554,129.33360397654468,80.0,100.0,6,False,[]
2321.8076319290312,23.03827425946279,300.2519683078474,90.07559049235421,192.16125971702235,6,False,[]
2102.1616823607756,16.984162833757367,198.3024028805463,80.0,126.91353784354965,6,False,[]
1889.3062119568947,14.187621650600267,235.47762684453926,80.0,150.70568118050514,6,False,[]
1998.643134059107,22.873748502108306,277.84127436993384,83.35238231098015,177.81841559675766,6,False,[]
2054.1576074790446,19.13582521132093,117.69705079126632,80.0,100.0,6,False,[]
2252.1420689321208,14.459545301074613,94.7607789754543,80.0,100.0,6,False,[]
2199.544813268238,21.364991981623795,442.6025133793303,100.0,283.2656085627714,6,False,[]
2049.2677081284924,18.644477300363505,228.1873773590821,80.0,146.03992150981253,6,False,[]
2490.5606741550855,19.856068769124157,217.8049326236188,80.0,139.39515687911603,6,False,[]
2224.042373549821,17.991678396685565,37.09383213096391,80.0,100.0,6,False,[]
1966.0587542151961,22.773216789634084,259.02862524194876,80.0,165.77832015484722,6,False,[]
1871.2477308342827,22.784315303879648,286.00146637328004,85.80043991198401,183.04093847889922,6,False,[]
1907.0013974290325,21.22205468371702,288.2436180582399,86.47308541747198,184.47591555727354,6,False,[]
1972.1704098691557,13.370217906154009,359.37496127498446,100.0,229.99997521599005,6,False,[]
1912.476961281689,22.905100204752895,105.19128079568566,80.0,100.0,6,False,[]
1930.596916835914,20.723168746927826,141.06710443069704,80.0,100.0,6,False,[]
1999.5666180856929,21.061314158055893,409.1506233105981,100.0,261.8563989187828,6,False,[]
1921.3615167063283,16.71877692525033,474.6418960848291,100.0,303.7708134942906,6,False,[]
2427.7357972384975,23.430634230041086,85.24771873631391,80.0,100.0,6,False,[]
1856.1636219631496,21.429830803053147,258.87178616250475,80.0,165.67794314400305,6,False,[]
2167.157972699178,13.463676064879529,122.80460131500169,80.0,100.0,6,False,[]
2087.2777788927633,17.301114447280113,48.83512081039157,80.0,100.0,6,False,[]
2487.6650318360244,23.52294470548184,176.241602300545,80.0,112.7946254723488,6,False,[]
1878.4272315176368,12.613557122065927,88.97006008842212,80.0,100.0,6,False,[]
2078.4989193320193,24.498416055346645,360.7678752484382,100.0,230.89144015900047,6,False,[]
2478.6293032927583,20.829113388154315,276.18819856229334,82.856459568688,176.76044707986773,6,False,[]
2405.8549881257863,20.207887709363895,89.04054607534923,80.0,100.0,6,False,[]
2371.950449664496,15.517270334343888,24.435962434646896,80.0,100.0,6,False,[]
1980.5319789314578,15.234293253609302,407.91538353162207,100.0,261.0658454602381,6,False,[]
1919.621311173046,24.24675685335174,104.57331495883881,80.0,100.0,6,False,[]
2268.0502539471017,15.877541905043596,310.9839882659677,93.2951964797903,199.02975249021932,6,False,[]
2450.56319238931,22.081568857346994,181.7225182768379,80.0,116.30241169717625,6,False,[]
2189.7340251097507,17.110583376692027,301.0332503912171,90.30997511736513,192.66128025037895,6,False,[]
2200.12888262893,13.810302920201153,171.51374095151553,80.0,109.76879420896994,6,False,[]
1995.985365562199,12.139298870039667,61.730989132282005,80.0,100.0,6,False,[]
2338.645053234356,19.07534538119826,127.01600410772173,80.0,100.0,6,False,[]
1930.9306239902664,24.685124641136124,110.26811190995629,80.0,100.0,6,False,[]
2026.5754654829707,16.798770519519657,225.44928917102905,80.0,144.2875450694586,6,False,[]
2097.8055070314917,16.643500341909583,335.97621604455554,100.0,215.02477826851555,6,False,[]
2155.3272650791187,16.47319103204275,146.62691597425163,80.0,100.0,6,False,[]
1969.686812690556,18.76706988496316,25.793568944296617,80.0,100.0,6,False,[]
1880.3857773174425,17.728643484515814,269.0899348470833,80.726980454125,172.21755830213334,6,False,[]
2227.434029709143,23.43889014745119,310.7645548923066,93.22936646769197,198.88931513107622,6,False,[]
2002.041387268179,18.571770292405375,482.1778371208687,100.0,308.59381575735597,6,False,[]
2206.8667549958286,18.600851896451395,302.94598548475847,90.88379564542754,193.88543071024543,6,False,[]
1908.0539006919416,13.798830731367236,246.16282850150807,80.0,157.54421024096516,6,False,[]
2136.798071298372,24.77561403183502,295.23278043089783,88.56983412926935,188.94897947577462,6,False,[]
2172.81260278611,15.249647581294786,465.392302333773,100.0,297.8510734936147,6,False,[]
1836.2764757756988,12.953732876974835,417.6215098887902,100.0,267.2777663288257,6,False,[]
2035.6229947357444,20.620901236677714,175.02979201462784,80.0,112.01906688936182,6,False,[]
1894.090273857282,19.739762812039345,133.88209455542588,80.0,100.0,6,False,[]
1844.3624793309375,17.396893501905694,146.06413393571535,80.0,100.0,6,False,[]
2492.9721626729615,17.488499040448815,262.12209906330224,80.0,167.75814340051343,6,False,[]
2025.647691482306,22.205830973603604,377.1437365897173,100.0,241.37199141741908,6,False,[]
2366.9121120982445,14.544264321295438,261.5452194478218,80.0,167.38894044660597,6,False,[]
1978.2484583346347,22.663293146283564,52.542269997494046,80.0,100.0,6,False,[]
2277.0519055567506,20.433712480635236,367.3187362111908,100.0,235.0839911751621,6,False,[]
2332.1595019227807,17.446607059133818,406.86566176205787,100.0,260.394023527717,6,False,[]
2216.9471184254908,17.95437201559029,158.95897525746543,80.0,101.73374416477787,6,False,[]
2130.103331985111,15.336413693419246,338.7803548560082,100.0,216.81942710784526,6,False,[]
2088.288639903088,21.77748632506067,224.76411250610883,80.0,143.84903200390966,6,False,[]
2044.2077865800966,18.66737164996848,446.77729074917255,100.0,285.9374660794704,6,False,[]
2450.670400973478,16.171109055747966,425.7082679171551,100.0,272.4532914669793,6,False,[]
2381.43358545141,19.748651504892354,272.2073591886283,81.66220775658849,174.21270988072212,6,False,[]
2475.5188374665586,24.9445478766672,351.92266199052534,100.0,225.23050367393623,6,False,[]
1887.0080564398813,17.6584096355352,444.0078564906099,100.0,284.16502815399036,6,False,[]
2311.607232642551,23.968988210122056,257.94416483757226,80.0,165.08426549604624,6,False,[]
2456.8383197747266,16.48521891901936,170.36035543463453,80.0,109.0306274781661,6,False,[]
1926.863146315962,12.711525190024817,381.759746196599,100.0,244.32623756582336,6,False,[]
1846.5473871567442,14.655147382789576,125.63180229665205,80.0,100.0,6,False,[]
2318.784454503041,17.443036863259895,206.4949510429002,80.0,132.15676866745613,6,False,[]
2202.1311792259385,14.855254071729398,435.54907381126094,100.0,278.751407239207,6,False,[]
2389.2801437307903,12.002951496837323,367.7227233292712,100.0,235.34254293073357,6,False,[]
1897.8406636384027,23.895019990717856,213.82928251879963,80.0,136.85074081203177,6,False,[]
2356.687118301923,22.970432346002077,123.07736115601156,80.0,100.0,6,False,[]
1941.1391240334212,21.649799009330312,190.86482759947353,80.0,122.15348966366307,6,False,[]
1914.5591600059931,14.181589743398373,156.36999162916783,80.0,100.07679464266741,6,False,[]
1914.9860585516951,13.564726490729818,104.52285821304989,80.0,100.0,6,False,[]
2370.2023041619677,12.87886174314098,376.7997985115152,100.0,241.15187104736972,6,False,[]
2265.63805448734,21.412379454047976,140.99354568808232,80.0,100.0,6,False,[]
2166.1457973383835,24.07450348894251,238.00038568052662,80.0,152.32024683553703,6,False,[]
2051.1813388864516,17.59696567186948,205.21253448133234,80.0,131.3360220680527,6,False,[]
2414.040378569176,13.548828735948627,491.3971417451028,100.0,314.49417071686577,6,False,[]
2074.711575195845,18.661106669517388,207.72427719114586,80.0,132.94353740233336,6,False,[]
2371.619607630104,16.53481479696219,58.3915917424423,80.0,100.0,6,False,[]
2107.394435999153,16.87272401654997,63.11636123460033,80.0,100.0,6,False,[]
2063.8611005974353,20.077298114024195,303.5617862494711,91.06853587484132,194.2795431996615,6,False,[]
2123.8758499687247,21.343335472408633,307.6945048343675,92.30835145031024,196.92448309399518,6,False,[]
2010.9645119148995,13.437846785351091,221.0043154316744,80.0,141.44276187627162,6,False,[]
2323.326566123376,12.462673000484193,227.28497230977425,80.0,145.46238227825552,6,False,[]
2151.904273064735,24.92629393491429,45.88763976361818,80.0,100.0,6,False,[]
1962.5488866027722,15.025468535902174,267.94232498684585,80.38269749605375,171.48308799158136,6,False,[]
2429.702201292198,12.699796823809969,262.2749481825688,80.0,167.85596683684403,6,False,[]
2068.723854961248,14.46837927824696,91.78367290733337,80.0,100.0,6,False,[]
2180.487002779792,12.506452002530034,69.84290533324524,80.0,100.0,6,False,[]
2434.5304776751827,17.093541630023232,79.31479548775543,80.0,100.0,6,False,[]
2236.9665971397944,22.431223197867215,68.4935583158041,80.0,100.0,6,False,[]
1881.828628495855,16.43617784685037,312.6599338576447,93.79798015729341,200.10235766889264,6,False,[]
2457.8824865294328,17.774384289418766,114.31167315340093,80.0,100.0,6,False,[]
2239.3956371499926,20.782628056376705,140.68647304998245,80.0,100.0,6,False,[]
2034.4339302599603,18.615622910908442,103.31462919269107,80.0,100.0,6,False,[]
1897.490450864371,23.198793918277214,479.7609461352815,100.0,307.04700552658016,6,False,[]
2355.8176324892074,23.258463775594834,430.21638231288097,100.0,275.3384846802438,6,False,[]
2234.0509291499593,12.128839041384998,130.63752192873002,80.0,100.0,6,False,[]
2173.422764383425,22.11460198428159,177.23182108262048,80.0,113.4283654928771,6,False,[]
2425.72480813567,17.98953680314176,120.74856430639863,80.0,100.0,6,False,[]
2352.0180478571715,24.854927036947622,256.1004605411954,80.0,163.90429474636505,6,False,[]
1906.172415812926,18.282016986380658,29.413055587641725,80.0,100.0,6,False,[]
2018.2054474568838,24.829647290047866,342.25664427046195,100.0,219.04425233309564,6,False,[]
1973.9423978701261,21.809401695674573,271.115911912468,81.33477357374039,173.5141836239795,6,False,[]
2320.762404800874,15.231863499972983,451.34668558452955,100.0,288.8618787740989,6,False,[]
1823.4727043150456,18.99913473073045,98.90848847763878,80.0,100.0,6,False,[]
2198.9227794099215,24.897763313221574,405.9724381093432,100.0,259.8223603899797,6,False,[]
2333.7210800184835,23.147897900775007,400.14128694402353,100.0,256.0904236441751,6,False,[]
2413.7359457332245,13.265769619285875,81.04697082410573,80.0,100.0,6,False,[]
2039.4572241011351,21.18283595852995,211.30842758918124,80.0,135.23739365707598,6,False,[]
2374.880113270409,16.49253461632057,101.67326774936811,80.0,100.0,6,False,[]
1877.442215868645,12.090769404444526,142.26584021962347,80.0,100.0,6,False,[]
2392.5166042141627,17.245252597350994,146.3581639186613,80.0,100.0,6,False,[]
1889.2420636323877,15.051807482424627,286.99346913237093,86.09804073971128,183.6758202447174,6,False,[]
2078.101103392257,22.645300516766127,217.47724724502345,80.0,139.185438236815,6,False,[]
2358.1067560456877,16.38529791499495,474.91174592302656,100.0,303.943517390737,6,False,[]
1904.9421991441416,22.757808021399622,80.65766813456247,80.0,100.0,6,False,[]
1960.475976662849,12.00777320485234,487.37222472809543,100.0,311.9182238259811,6,False,[]
2305.5767978751464,16.00164895033955,130.7065473028467,80.0,100.0,6,False,[]
2304.025575582252,15.135147786000905,390.9794894632895,100.0,250.22687325650529,6,False,[]
2248.8033430197083,15.036375693891943,182.70556456295427,80.0,116.93156132029073,6,False,[]
2285.76391112697,12.886426056951015,88.67906980031067,80.0,100.0,6,False,[]
2179.907110343317,14.432615515336522,431.78680891819516,100.0,276.3435577076449,6,False,[]
1976.259341234867,19.22214440851306,168.25323163350234,80.0,107.6820682454415,6,False,[]
2041.9871954527437,15.787693946890679,336.2505940288843,100.0,215.20038017848594,6,False,[]
1927.118401760998,17.426132170278922,291.89296884158074,87.56789065247422,186.81150005861167,6,False,[]
2435.91539293354,16.89926944451345,246.44302850761966,80.0,157.72353824487658,6,False,[]
2208.3742563362844,23.38676402499863,257.99334687129874,80.0,165.1157419976312,6,False,[]
2080.595991734548,23.768886987136703,371.474198764298,100.0,237.74348720915074,6,False,[]
2123.404062550893,18.40844063152618,62.13099877925147,80.0,100.0,6,False,[]
2463.098337728271,16.292027354102856,340.7267177397945,100.0,218.06509935346847,6,False,[]
1907.3459821812562,13.388409152030727,449.98980867131775,100.0,287.9934775496434,6,False,[]
2210.360882411758,24.394237431967234,47.73833456953479,80.0,100.0,6,False,[]
2154.122075219126,12.782950283703867,87.51360283216003,80.0,100.0,6,False,[]
2228.0179648042536,15.869453608387646,363.9833296169751,100.0,232.94933095486405,6,False,[]
1812.6771286745884,15.874860615210054,229.89519115741643,80.0,147.13292234074652,6,False,[]
2410.486736260906,16.165216719822794,213.70333799057042,80.0,136.77013631396508,6,False,[]
2452.4827977385285,14.135728962541322,85.7439845812332,80.0,100.0,6,False,[]
2195.5932285124463,22.181098602008063,263.2496195445383,80.0,168.47975650850452,6,False,[]
2287.6555767138248,13.59247220555786,80.74174937426108,80.0,100.0,6,False,[]
2445.749566824107,20.253786568991117,248.7778190290594,80.0,159.21780417859802,6,False,[]
2295.067044019379,13.609998347175626,386.5353435015952,100.0,247.38261984102093,6,False,[]
1906.7773300399829,12.916963288708436,143.96689178583847,80.0,100.0,6,False,[]
2203.401852116769,23.822583547916395,250.7773607262691,80.0,160.49751086481223,6,False,[]
2224.700532467999,14.471673962143175,496.16766531048114,100.0,317.54730579870795,6,False,[]
2096.8914699116704,22.676252009276155,349.5922032099379,100.0,223.73901005436028,6,False,[]
2315.510964937306,19.080201324392768,423.8512502264953,100.0,271.264800144957,6,False,[]
2454.0569103383104,13.012134754914005,219.12685114906196,80.0,140.24118473539966,6,False,[]
2447.8979590347435,24.42082648869488,388.57324310041054,100.0,248.68687558426274,6,False,[]
2115.5875599828923,15.210495170894603,39.44440301183448,80.0,100.0,6,False,[]
1879.2666320885287,23.175389489583885,78.99736762027759,80.0,100.0,6,False,[]
2489.3888392736344,14.194530075199335,117.47388460162982,80.0,100.0,6,False,[]
2387.228660512154,23.101257467844086,212.9369238153054,80.0,136.27963124179544,6,False,[]
1887.263876842287,12.171974567768821,425.9575415963663,100.0,272.61282662167446,6,False,[]
2444.5893178321608,18.65314593540325,186.20770437820664,80.0,119.17293080205225,6,False,[]
2408.92745344349,22.002753532480238,334.21817288742216,100.0,213.89963064795018,6,False,[]
2163.1866399882506,24.15234172740618,360.470861505672,100.0,230.7013513636301,6,False,[]
2213.8928050214504,23.81962777068433,301.36752996240386,90.41025898872115,192.87521917593847,6,False,[]
2079.301892709091,22.655123304119385,191.47614472166538,80.0,122.54473262186585,6,False,[]
1838.333147175422,23.546487545596953,296.98560402250126,89.09568120675037,190.0707865744008,6,False,[]
2034.6380691521306,14.589855915881994,184.28748453907818,80.0,117.94399010501003,6,False,[]
2361.9974140186077,15.694395844252474,60.2593945049658,80.0,100.0,6,False,[]
1803.242416103222,15.75659082397376,496.5459095292869,100.0,317.78938209874366,6,False,[]
2033.4494201838008,16.901701103022084,81.04757774360523,80.0,100.0,6,False,[]
2078.7180855136603,17.113168715007454,54.727224241307525,80.0,100.0,6,False,[]
2176.176922056546,19.07921922051078,441.6947596194348,100.0,282.6846461564383,6,False,[]
2443.8989314889322,14.078436923763737,164.88063722858965,80.0,105.52360782629738,6,False,[]
2042.4421960561729,20.98620662921786,332.14254755528367,99.6427642665851,212.57123043538155,6,False,[]
2042.8672413273594,14.178365010958585,177.92275023787175,80.0,113.87056015223793,6,False,[]
2316.250873676824,16.03401026735912,207.89804998134616,80.0,133.05475198806155,6,False,[]
2116.552558622865,18.543486697880002,145.81422656806234,80.0,100.0,6,False,[]
1957.2233760579875,22.353727299805207,184.6611227806449,80.0,118.18311857961272,6,False,[]
2116.7076612928854,21.613100032103453,217.1361922815407,80.0,138.96716306018604,6,False,[]
1898.59991426586,20.39194663333679,365.7997131643246,100.0,234.11181642516775,6,False,[]
1923.4708905543564,14.025052387542212,265.5373732327001,80.0,169.94391886892805,6,False,[]
2148.857440917636,19.111589493002512,472.91130423534895,100.0,302.6632347106233,6,False,[]
2093.2478146531835,13.13680452339851,40.102589042612244,80.0,100.0,6,False,[]
2440.3921307476703,16.90572129835646,261.4727948633735,80.0,167.34258871255904,6,False,[]
2053.675729381643,17.37571489376947,300.4278986392247,90.1283695917674,192.2738551291038,6,False,[]
2206.4118451946306,12.517548712794799,461.6945533156515,100.0,295.48451412201695,6,False,[]
2242.5850015436713,15.561845293109634,43.59609133828524,80.0,100.0,6,False,[]
1809.1661196118334,24.423443074464362,295.27980076890367,88.5839402306711,188.97907249209834,6,False,[]
2264.4761604116975,24.397223901785964,429.7423656934194,100.0,275.03511404378844,6,False,[]
1924.625176808826,16.58025170528301,136.12530949723356,80.0,100.0,6,False,[]
2472.7492222286187,12.560301416328212,440.62032729148996,100.0,281.9970094665536,6,False,[]
1904.0639094271792,14.32823421126636,29.140836451660075,80.0,100.0,6,False,[]
2090.2368866089164,17.098831314636023,371.57822198419024,100.0,237.81006206988175,6,False,[]
1859.7447676550507,24.321136073599988,467.89434616095343,100.0,299.4523815430102,6,False,[]
2497.8119762921633,13.835587825983405,335.4548775872299,100.0,214.69112165582712,6,False,[]
2151.53650723187,21.92570596768676,230.73403711061502,80.0,147.6697837507936,6,False,[]
2216.769512124031,13.412873011870996,41.54288790690465,80.0,100.0,6,False,[]
1846.9535341718993,24.7563485060866,461.6546303948618,100.0,295.45896345271154,6,False,[]
2324.9723292794242,16.961014488418755,245.7421868919559,80.0,157.27499961085178,6,False,[]
1946.93391516691,22.078049005687728,33.918437281255045,80.0,100.0,6,False,[]
2428.6380026085,16.453684076544715,351.1141142378057,100.0,224.71303311219566,6,False,[]
1943.597748337405,20.15969540306451,251.28188171660392,80.0,160.8204042986265,6,False,[]
1933.4814044645666,14.496209101620478,79.68575237235714,80.0,100.0,6,False,[]
1825.5847674936665,13.898273250860512,122.85046846892459,80.0,100.0,6,False,[]
2130.4468615769993,24.194833814385706,50.95552661880621,80.0,100.0,6,False,[]
2195.3887932838315,23.929414612757633,295.6608990601153,88.69826971803458,189.2229753984738,6,False,[]
1845.9960475998466,23.53709622276747,318.5741500409644,95.57224501228932,203.88745602621722,6,False,[]
2342.8693316865074,20.130634852165713,262.7563032106133,80.0,168.1640340547925,6,False,[]
2117.3021843236193,22.50748674581162,412.20902384125515,100.0,263.8137752584033,6,False,[]
2167.073188529306,12.897480179847873,433.2842342278465,100.0,277.3019099058218,6,False,[]
2108.5339228567595,16.35225754457883,315.4997104079008,94.64991312237024,201.91981466105653,6,False,[]
2080.5341426127284,16.07814062184303,26.123110259566662,80.0,100.0,6,False,[]
2191.7482319157525,20.26338918538397,353.7102347589131,100.0,226.37455024570437,6,False,[]
1908.6681721514988,16.62745105511833,220.63962412176875,80.0,141.209359437932,6,False,[]
1927.3496913466897,13.93058816136785,291.46759194866576,87.44027758459973,186.5392588471461,6,False,[]
2403.249934709462,19.754071980376068,331.5586889690645,99.46760669071935,212.1975609402013,6,False,[]
2462.280823493543,22.58699096869806,188.11357487699684,80.0,120.39268792127798,6,False,[]
2061.3165213958273,16.967605427979652,460.20728248246127,100.0,294.5326607887752,6,False,[]
1989.5212712004877,13.719493296280262,84.30793603989498,80.0,100.0,6,False,[]
2250.799680267311,14.5569465650667,342.32566749489797,100.0,219.0884271967347,6,False,[]
2086.1139197686675,15.087282967201991,22.092598379158606,80.0,100.0,6,False,[]
1817.7704489622415,15.898668708928971,463.8325305944868,100.0,296.85281958047153,6,False,[]
1909.3068181563333,20.35633591658202,74.00198395428392,80.0,100.0,6,False,[]
2301.1805601931783,19.812291298990345,65.54443047083582,80.0,100.0,6,False,[]
2261.246759337106,21.04903820037151,179.84366386507725,80.0,115.09994487364943,6,False,[]
1818.9671947524384,16.71252579890967,199.31181729875868,80.0,127.55956307120556,6,False,[]
1955.3805133530645,22.71196947443972,122.86403471498174,80.0,100.0,6,False,[]
1961.75235761165,14.653139595024884,300.85839724501983,90.25751917350594,192.5493742368127,6,False,[]
2270.32492051911,18.097529717736002,232.5987670601425,80.0,148.8632109184912,6,False,[]
1813.7973764280548,22.412203380038594,36.404282739721964,80.0,100.0,6,False,[]
1872.8760073892017,14.34206242052405,173.4329898825443,80.0,110.99711352482835,6,False,[]
2359.9412597612327,13.428220478630179,409.00779851512186,100.0,261.764991049678,6,False,[]
1924.9812634380335,23.487891579943867,351.05673673369694,100.0,224.67631150956603,6,False,[]
2256.922275496312,16.458085615869546,367.93800971834264,100.0,235.48032621973928,6,False,[]
1966.7279467327085,20.890311623817418,355.0961235600913,100.0,227.26151907845843,6,False,[]
1869.6089749315415,12.3295318554312,169.267050263856,80.0,108.33091216886784,6,False,[]
1970.2205336996178,20.970609549322845,67.83868259685242,80.0,100.0,6,False,[]
2305.5868522989613,16.10931705011062,150.78424833588608,80.0,100.0,6,False,[]
2398.9875276744,12.724631096636742,419.2569440888765,100.0,268.324444216881,6,False,[]
2381.153905196894,19.927565900125522,490.62598293587416,100.0,314.0006290789595,6,False,[]
2078.0284707329183,15.130449608951253,257.04656707594944,80.0,164.50980292860766,6,False,[]
2267.659595599452,17.02849414667444,24.656170363060266,80.0,100.0,6,False,[]
1943.4890067910746,13.047550559724677,87.22150982442994,80.0,100.0,6,False,[]
2005.2034111827093,13.913122264234289,174.59867615180758,80.0,111.74315273715685,6,False,[]
2427.435072964784,15.873704061445968,297.72096732461586,89.31629019738476,190.54141908775415,6,False,[]
1809.1013464575153,13.166873507282043,56.044949986550705,80.0,100.0,6,False,[]
1859.8559715981276,23.8407414409221,472.81150338074315,100.0,302.5993621636756,6,False,[]
1945.5203786022191,12.07861156139172,195.24016317651234,80.0,124.9537044329679,6,False,[]
1818.5725427116738,18.290182845236046,458.040424603915,100.0,293.14587174650563,6,False,[]
1927.0048045628582,13.602216955723168,394.65046532337044,100.0,252.5762978069571,6,False,[]
2208.1290926787847,15.99982816321333,382.60989080747896,100.0,244.87033011678653,6,False,[]
2094.9971854147484,24.03877427763745,311.22539829547134,93.3676194886414,199.18425490910167,6,False,[]
2424.870197753882,14.10202919256183,320.8562321848854,96.25686965546562,205.34798859832668,6,False,[]
2372.2104932169086,24.555820156338324,326.2415529037991,97.87246587113974,208.79459385843143,6,False,[]
2039.2721461885133,14.675326900862483,321.7862657722794,96.53587973168382,205.94321009425883,6,False,[]
1981.5964034019048,21.640359410068783,285.7895510712134,85.73686532136402,182.90531268557658,6,False,[]
2065.784685717087,19.10680444366505,493.47872887178664,100.0,315.82638647794346,6,False,[]
2213.2064597603653,23.49822345875787,371.4994723643341,100.0,237.75966231317383,6,False,[]
1987.6445485760134,19.201912321540703,392.9342664284102,100.0,251.47793051418253,6,False,[]
2236.904235494394,18.949269849032014,438.7821512401636,100.0,280.82057679370473,6,False,[]
2086.588156533868,14.5409540047892,123.5070861084076,80.0,100.0,6,False,[]
2186.4330265963863,14.160981706671564,60.22599636562917,80.0,100.0,6,False,[]
2105.288570394722,23.914358964501684,251.78932956732734,80.0,161.1451709230895,6,False,[]
2006.1260316793423,16.261896585050444,266.7587338972511,80.02762016917532,170.7255896942407,6,False,[]
2463.91731487351,16.83706931451765,418.0072543759605,100.0,267.52464280061474,6,False,[]
2334.5240559118324,21.87770755956905,233.01611805552113,80.0,149.13031555553354,6,False,[]
1898.0792230365169,16.404705271496496,294.0094522612701,88.20283567838102,188.16604944721286,6,False,[]
2407.927583128539,24.376811806307035,272.99405048645997,81.89821514593798,174.7161923113344,6,False,[]
2141.2018387746593,21.593060996984406,38.33733620354771,80.0,100.0,6,False,[]
2426.1865588258643,19.76658015345446,315.3031503665187,94.59094510995561,201.79401623457198,6,False,[]
2359.8986791631205,23.45163708708178,417.4607771716411,100.0,267.1748973898503,6,False,[]
2097.6494531284634,12.644876808543275,95.60026307638583,80.0,100.0,6,False,[]
1815.7285158240823,15.341814998459714,305.27923228476595,91.58376968542979,195.3787086622502,6,False,[]
1988.0741515694622,18.04547234487183,304.9330613342789,91.47991840028367,195.1571592539385,6,False,[]
2179.1439502626067,14.950721013129773,98.80878274705219,80.0,100.0,6,False,[]
2243.434753878303,21.670767434927974,79.2625153907533,80.0,100.0,6,False,[]
1980.5213798032416,23.949704403698426,490.4249326287127,100.0,313.87195688237614,6,False,[]
1897.5492518509768,17.509011559102003,208.98520143345803,80.0,133.75052891741313,6,False,[]
2384.4511657595094,16.447723801454636,129.16242978729406,80.0,100.0,6,False,[]
2489.0815264924863,24.50015951778836,102.23578133809997,80.0,100.0,6,False,[]
2167.9831276118803,17.78308162675803,340.44882251995284,100.0,217.88724641276983,6,False,[]
1920.1755000938124,18.35762920584068,312.53374271709384,93.76012281512816,200.02159533894007,6,False,[]
1990.6151285635583,16.571448340444768,328.9050190339604,98.67150571018811,210.49921218173466,6,False,[]
1812.8734735832268,23.8241301491578,62.24289320549708,80.0,100.0,6,False,[]
2440.0091645923494,19.396421282664058,448.89660007924977,100.0,287.2938240507199,6,False,[]
1882.4257580230988,21.90826963336138,206.8478704683432,80.0,132.38263709973964,6,False,[]
2203.5615328599774,22.553487338561524,170.41731508657182,80.0,109.06708165540597,6,False,[]
1991.8386544810442,16.444037544924356,241.93349467891483,80.0,154.8374365945055,6,False,[]
2187.9246017610553,17.638026307164942,207.23171155886155,80.0,132.6282953976714,6,False,[]
2255.994271846305,23.03013306728144,434.51696150679004,100.0,278.09085536434566,6,False,[]
2380.819262595041,16.722319571785533,466.0452680949882,100.0,298.2689715807925,6,False,[]
1944.4948902324222,22.321156734874066,165.657543895811,80.0,106.02082809331904,6,False,[]
1807.6970800609363,24.23290019346768,434.6891875807783,100.0,278.2010800516981,6,False,[]
1895.819941048165,20.10173484988409,395.13110217587223,100.0,252.88390539255823,6,False,[]
2430.0130492936737,21.641154736874554,466.78768272548564,100.0,298.7441169443108,6,False,[]
2411.7230542937605,22.466265056534752,137.96014984922616,80.0,100.0,6,False,[]
2218.189171519216,22.985515435656353,296.94039205806996,89.08211761742099,190.04185091716477,6,False,[]
2220.3618023035574,17.135693392138347,151.7814006754134,80.0,100.0,6,False,[]
2265.525672182379,12.666424969287977,415.56535543249964,100.0,265.9618274767998,6,False,[]
1922.7598950364147,17.224391526077614,22.555611474110844,80.0,100.0,6,False,[]
2440.088362147472,20.758830987193168,291.11319818547014,87.33395945564104,186.31244683870088,6,False,[]
